seed_param,r_mean,r_logSigma,ID,Pro,Lid
5,0.8,0.4,8,70,105
5,0.8,0.4,9,60,75
5,0.8,0.4,10,50,60
5,0.8,0.4,11,45,95
5,0.8,0.4,12,40,55
5,0.8,0.4,13,50,85
5,0.8,0.4,14,35,45
5,0.8,0.4,15,80,85
5,0.8,0.4,16,35,45
5,0.8,0.4,17,30,55
5,0.8,0.4,18,50,45
5,0.8,0.4,19,95,95
5,0.8,0.4,20,85,80
5,0.8,0.4,21,40,55
5,0.8,0.4,22,40,50
5,0.8,0.4,23,60,60
5,0.8,0.4,24,80,75
5,0.8,0.4,25,85,80
5,0.8,0.4,26,50,60
5,0.8,0.4,27,55,65
5,0.8,0.4,28,65,75
5,0.8,0.4,29,45,70
5,0.8,0.4,30,60,70
5,0.8,0.4,31,55,50
5,0.8,0.4,32,55,50
5,0.8,0.4,33,75,80
5,0.8,0.4,34,85,70
5,0.8,0.4,35,80,75
5,0.8,0.4,36,85,60
5,0.8,0.4,37,45,55
5,0.8,0.4,38,55,80
5,0.8,0.4,39,40,65
5,0.8,0.4,40,65,80
5,0.8,0.4,41,65,80
5,0.8,0.4,42,55,70
5,0.8,0.4,43,40,60
5,0.8,0.4,44,35,70
5,0.8,0.4,45,60,70
5,0.8,0.4,46,55,75
5,0.8,0.4,47,40,65
5,0.8,0.4,48,75,75
5,0.8,0.4,49,60,70
5,0.8,0.4,50,60,55
5,0.8,0.4,51,70,70
5,0.8,0.4,52,55,55
5,0.8,0.4,53,45,55
5,0.8,0.4,54,80,100
5,0.8,0.4,55,60,65
5,0.8,0.4,56,60,50
5,0.8,0.4,57,25,45
5,0.8,0.4,58,75,75
5,0.8,0.4,59,80,60
5,0.8,0.4,60,55,75
5,0.8,0.4,61,45,50
5,0.8,0.4,62,120,85
5,0.8,0.4,63,55,55
5,0.8,0.4,64,55,55
5,0.8,0.4,65,70,85
5,0.8,0.4,66,80,85
5,0.8,0.4,67,65,70
5,0.8,0.4,68,40,55
5,0.8,0.4,69,60,65
5,0.8,0.4,70,75,60
5,0.8,0.4,71,65,80
5,0.8,0.4,72,35,55
5,0.8,0.4,73,75,80
5,0.8,0.4,74,45,55
5,0.8,0.4,75,70,85
5,0.8,0.4,76,40,60
5,0.8,0.4,77,65,80
5,0.8,0.4,78,55,50
5,0.8,0.4,79,60,75
5,0.8,0.4,80,55,75
5,0.8,0.4,81,65,65
5,0.8,0.4,82,45,60
5,0.8,0.4,83,70,75
5,0.8,0.4,84,65,90
5,0.8,0.4,85,60,65
5,0.8,0.4,86,75,80
5,0.8,0.4,87,75,75
5,0.8,0.4,88,50,55
5,0.8,0.4,89,35,65
5,0.8,0.4,90,50,65
5,0.8,0.4,91,40,60
5,0.8,0.4,92,55,65
5,0.8,0.4,93,60,60
5,0.8,0.4,94,70,80
5,0.8,0.4,95,60,80
5,0.8,0.4,96,55,85
5,0.8,0.4,97,55,70
5,0.8,0.4,98,60,65
5,0.8,0.4,99,50,70
5,0.8,0.4,100,55,55
5,0.8,0.4,101,65,70
5,0.8,0.4,102,65,65
5,0.8,0.4,103,50,70
5,0.8,0.4,104,55,70
5,0.8,0.4,105,65,55
5,0.8,0.4,106,40,60
5,0.8,0.4,107,50,55
5,0.8,0.4,108,45,60
5,0.8,0.4,109,45,80
5,0.8,0.4,110,35,45
5,0.8,0.4,111,60,70
5,0.8,0.4,112,60,80
5,0.8,0.4,113,70,85
5,0.8,0.4,114,80,80
5,0.8,0.4,115,80,105
5,0.8,0.4,116,60,50
5,0.8,0.4,117,80,75
5,0.8,0.4,118,50,55
5,0.8,0.4,119,45,60
5,0.8,0.4,120,60,60
5,0.8,0.4,121,50,80
5,0.8,0.4,122,60,70
5,0.8,0.4,123,80,80
5,0.8,0.4,124,65,75
5,0.8,0.4,125,50,90
5,0.8,0.4,126,70,70
5,0.8,0.4,127,55,70
5,0.8,0.4,128,85,80
5,0.8,0.4,129,70,70
5,0.8,0.4,130,50,85
5,0.8,0.4,131,75,60
5,0.8,0.4,132,45,60
5,0.8,0.4,133,60,75
5,0.8,0.4,134,55,70
5,0.8,0.4,135,90,85
5,0.8,0.4,136,75,80
5,0.8,0.4,137,60,70
5,0.8,0.4,138,55,80
5,0.8,0.4,139,65,65
5,0.8,0.4,140,75,60
5,0.8,0.4,141,45,75
5,0.8,0.4,142,55,50
5,0.8,0.4,143,65,105
5,0.8,0.4,144,30,70
5,0.8,0.4,145,60,70
5,0.8,0.4,146,60,65
5,0.8,0.4,147,45,55
5,0.8,0.4,148,60,75
5,0.8,0.4,149,80,70
5,0.8,0.4,150,80,100
5,0.8,0.4,151,40,60
5,0.8,0.4,152,40,45
5,0.8,0.4,153,75,85
5,0.8,0.4,154,45,80
5,0.8,0.4,155,50,70
5,0.8,0.4,156,70,70
5,0.8,0.4,157,45,65
5,0.8,0.4,158,60,40
5,0.8,0.4,159,50,65
5,0.8,0.4,160,60,60
5,0.8,0.4,161,45,55
5,0.8,0.4,162,45,65
5,0.8,0.4,163,65,70
5,0.8,0.4,164,45,70
5,0.8,0.4,165,80,65
5,0.8,0.4,166,65,75
5,0.8,0.4,167,60,80
5,0.8,0.4,168,65,75
5,0.8,0.4,169,70,70
5,0.8,0.4,170,40,70
5,0.8,0.4,171,95,90
5,0.8,0.4,172,60,65
5,0.8,0.4,173,85,70
5,0.8,0.4,174,60,75
5,0.8,0.4,175,35,55
5,0.8,0.4,176,70,60
5,0.8,0.4,177,55,75
5,0.8,0.4,178,65,80
5,0.8,0.4,179,60,70
5,0.8,0.4,180,60,60
5,0.8,0.4,181,60,40
5,0.8,0.4,182,45,70
5,0.8,0.4,183,65,70
5,0.8,0.4,184,65,60
5,0.8,0.4,185,45,65
5,0.8,0.4,186,50,65
5,0.8,0.4,187,80,70
5,0.8,0.4,188,50,70
5,0.8,0.4,189,65,35
5,0.8,0.4,190,60,90
5,0.8,0.4,191,35,40
5,0.8,0.4,192,55,60
5,0.8,0.4,193,30,60
5,0.8,0.4,194,50,70
5,0.8,0.4,195,65,75
5,0.8,0.4,196,75,80
5,0.8,0.4,197,60,70
5,0.8,0.4,198,50,70
5,0.8,0.4,199,65,70
5,0.8,0.4,200,65,80
5,0.8,0.6000000000000001,1,60,60
5,0.8,0.6000000000000001,2,70,70
5,0.8,0.6000000000000001,3,40,50
5,0.8,0.6000000000000001,4,65,85
5,0.8,0.6000000000000001,5,50,60
5,0.8,0.6000000000000001,6,50,75
5,0.8,0.6000000000000001,7,60,70
5,0.8,0.6000000000000001,8,80,95
5,0.8,0.6000000000000001,9,65,80
5,0.8,0.6000000000000001,10,55,55
5,0.8,0.6000000000000001,11,45,85
5,0.8,0.6000000000000001,12,40,60
5,0.8,0.6000000000000001,13,60,75
5,0.8,0.6000000000000001,14,30,50
5,0.8,0.6000000000000001,15,75,75
5,0.8,0.6000000000000001,16,40,45
5,0.8,0.6000000000000001,17,25,45
5,0.8,0.6000000000000001,18,50,65
5,0.8,0.6000000000000001,19,80,110
5,0.8,0.6000000000000001,20,75,85
5,0.8,0.6000000000000001,21,35,55
5,0.8,0.6000000000000001,22,55,60
5,0.8,0.6000000000000001,23,55,60
5,0.8,0.6000000000000001,24,80,75
5,0.8,0.6000000000000001,25,80,75
5,0.8,0.6000000000000001,26,40,65
5,0.8,0.6000000000000001,27,55,55
5,0.8,0.6000000000000001,28,60,75
5,0.8,0.6000000000000001,29,40,60
5,0.8,0.6000000000000001,30,55,70
5,0.8,0.6000000000000001,31,55,60
5,0.8,0.6000000000000001,32,60,50
5,0.8,0.6000000000000001,33,80,80
5,0.8,0.6000000000000001,34,80,75
5,0.8,0.6000000000000001,35,85,80
5,0.8,0.6000000000000001,36,70,70
5,0.8,0.6000000000000001,37,45,55
5,0.8,0.6000000000000001,38,50,55
5,0.8,0.6000000000000001,39,50,70
5,0.8,0.6000000000000001,40,60,75
5,0.8,0.6000000000000001,41,60,70
5,0.8,0.6000000000000001,42,50,55
5,0.8,0.6000000000000001,43,45,60
5,0.8,0.6000000000000001,44,35,60
5,0.8,0.6000000000000001,45,70,65
5,0.8,0.6000000000000001,46,45,70
5,0.8,0.6000000000000001,47,55,60
5,0.8,0.6000000000000001,48,70,65
5,0.8,0.6000000000000001,49,55,80
5,0.8,0.6000000000000001,50,60,55
5,0.8,0.6000000000000001,51,60,60
5,0.8,0.6000000000000001,52,55,65
5,0.8,0.6000000000000001,53,45,50
5,0.8,0.6000000000000001,54,85,115
5,0.8,0.6000000000000001,55,65,70
5,0.8,0.6000000000000001,56,65,55
5,0.8,0.6000000000000001,57,25,55
5,0.8,0.6000000000000001,58,85,75
5,0.8,0.6000000000000001,59,70,75
5,0.8,0.6000000000000001,60,60,80
5,0.8,0.6000000000000001,61,35,55
5,0.8,0.6000000000000001,62,120,85
5,0.8,0.6000000000000001,63,65,60
5,0.8,0.6000000000000001,64,55,50
5,0.8,0.6000000000000001,65,70,70
5,0.8,0.6000000000000001,66,60,90
5,0.8,0.6000000000000001,67,65,65
5,0.8,0.6000000000000001,68,40,60
5,0.8,0.6000000000000001,69,60,80
5,0.8,0.6000000000000001,70,65,70
5,0.8,0.6000000000000001,71,70,70
5,0.8,0.6000000000000001,72,35,55
5,0.8,0.6000000000000001,73,60,75
5,0.8,0.6000000000000001,74,45,65
5,0.8,0.6000000000000001,75,90,80
5,0.8,0.6000000000000001,76,40,60
5,0.8,0.6000000000000001,77,65,90
5,0.8,0.6000000000000001,78,50,60
5,0.8,0.6000000000000001,79,70,65
5,0.8,0.6000000000000001,80,50,70
5,0.8,0.6000000000000001,81,75,55
5,0.8,0.6000000000000001,82,40,65
5,0.8,0.6000000000000001,83,65,80
5,0.8,0.6000000000000001,84,80,85
5,0.8,0.6000000000000001,85,55,70
5,0.8,0.6000000000000001,86,75,85
5,0.8,0.6000000000000001,87,80,75
5,0.8,0.6000000000000001,88,50,55
5,0.8,0.6000000000000001,89,35,65
5,0.8,0.6000000000000001,90,45,65
5,0.8,0.6000000000000001,91,40,65
5,0.8,0.6000000000000001,92,60,55
5,0.8,0.6000000000000001,93,60,70
5,0.8,0.6000000000000001,94,65,80
5,0.8,0.6000000000000001,95,60,65
5,0.8,0.6000000000000001,96,50,75
5,0.8,0.6000000000000001,97,65,80
5,0.8,0.6000000000000001,98,50,70
5,0.8,0.6000000000000001,99,50,70
5,0.8,0.6000000000000001,100,60,55
5,0.8,0.6000000000000001,101,75,100
5,0.8,0.6000000000000001,102,55,70
5,0.8,0.6000000000000001,103,55,60
5,0.8,0.6000000000000001,104,65,65
5,0.8,0.6000000000000001,105,65,60
5,0.8,0.6000000000000001,106,35,90
5,0.8,0.6000000000000001,107,50,55
5,0.8,0.6000000000000001,108,45,60
5,0.8,0.6000000000000001,109,55,70
5,0.8,0.6000000000000001,110,45,50
5,0.8,0.6000000000000001,111,50,60
5,0.8,0.6000000000000001,112,60,60
5,0.8,0.6000000000000001,113,85,110
5,0.8,0.6000000000000001,114,75,110
5,0.8,0.6000000000000001,115,80,100
5,0.8,0.6000000000000001,116,45,50
5,0.8,0.6000000000000001,117,80,95
5,0.8,0.6000000000000001,118,85,75
5,0.8,0.6000000000000001,119,55,65
5,0.8,0.6000000000000001,120,55,55
5,0.8,0.6000000000000001,121,55,100
5,0.8,0.6000000000000001,122,55,65
5,0.8,0.6000000000000001,123,80,80
5,0.8,0.6000000000000001,124,70,80
5,0.8,0.6000000000000001,125,60,60
5,0.8,0.6000000000000001,126,65,70
5,0.8,0.6000000000000001,127,55,60
5,0.8,0.6000000000000001,128,85,85
5,0.8,0.6000000000000001,129,65,85
5,0.8,0.6000000000000001,130,55,85
5,0.8,0.6000000000000001,131,70,70
5,0.8,0.6000000000000001,132,40,60
5,0.8,0.6000000000000001,133,50,65
5,0.8,0.6000000000000001,134,60,60
5,0.8,0.6000000000000001,135,85,75
5,0.8,0.6000000000000001,136,65,85
5,0.8,0.6000000000000001,137,60,70
5,0.8,0.6000000000000001,138,50,85
5,0.8,0.6000000000000001,139,65,70
5,0.8,0.6000000000000001,140,70,70
5,0.8,0.6000000000000001,141,50,70
5,0.8,0.6000000000000001,142,60,55
5,0.8,0.6000000000000001,143,65,105
5,0.8,0.6000000000000001,144,30,60
5,0.8,0.6000000000000001,145,65,70
5,0.8,0.6000000000000001,146,75,80
5,0.8,0.6000000000000001,147,45,60
5,0.8,0.6000000000000001,148,60,60
5,0.8,0.6000000000000001,149,65,95
5,0.8,0.6000000000000001,150,90,105
5,0.8,0.6000000000000001,151,50,65
5,0.8,0.6000000000000001,152,45,50
5,0.8,0.6000000000000001,153,75,75
5,0.8,0.6000000000000001,154,45,90
5,0.8,0.6000000000000001,155,55,65
5,0.8,0.6000000000000001,156,65,70
5,0.8,0.6000000000000001,157,50,60
5,0.8,0.6000000000000001,158,40,50
5,0.8,0.6000000000000001,159,60,85
5,0.8,0.6000000000000001,160,85,75
5,0.8,0.6000000000000001,161,60,60
5,0.8,0.6000000000000001,162,45,50
5,0.8,0.6000000000000001,163,65,65
5,0.8,0.6000000000000001,164,50,70
5,0.8,0.6000000000000001,165,80,70
5,0.8,0.6000000000000001,166,60,80
5,0.8,0.6000000000000001,167,65,80
5,0.8,0.6000000000000001,168,65,75
5,0.8,0.6000000000000001,169,80,80
5,0.8,0.6000000000000001,170,40,65
5,0.8,0.6000000000000001,171,85,95
5,0.8,0.6000000000000001,172,65,60
5,0.8,0.6000000000000001,173,80,85
5,0.8,0.6000000000000001,174,55,70
5,0.8,0.6000000000000001,175,35,60
5,0.8,0.6000000000000001,176,60,65
5,0.8,0.6000000000000001,177,55,70
5,0.8,0.6000000000000001,178,75,90
5,0.8,0.6000000000000001,179,60,85
5,0.8,0.6000000000000001,180,45,65
5,0.8,0.6000000000000001,181,65,45
5,0.8,0.6000000000000001,182,45,50
5,0.8,0.6000000000000001,183,70,70
5,0.8,0.6000000000000001,184,60,60
5,0.8,0.6000000000000001,185,45,65
5,0.8,0.6000000000000001,186,45,65
5,0.8,0.6000000000000001,187,70,75
5,0.8,0.6000000000000001,188,50,75
5,0.8,0.6000000000000001,189,60,65
5,0.8,0.6000000000000001,190,65,85
5,0.8,0.6000000000000001,191,25,35
5,0.8,0.6000000000000001,192,45,55
5,0.8,0.6000000000000001,193,30,55
5,0.8,0.6000000000000001,194,60,70
5,0.8,0.6000000000000001,195,65,65
5,0.8,0.6000000000000001,196,75,90
5,0.8,0.6000000000000001,197,60,65
5,0.8,0.6000000000000001,198,55,85
5,0.8,0.6000000000000001,199,60,75
5,0.8,0.6000000000000001,200,60,80
5,0.8,0.8,1,65,75
5,0.8,0.8,2,65,70
5,0.8,0.8,3,35,65
5,0.8,0.8,4,70,95
5,0.8,0.8,5,55,65
5,0.8,0.8,6,45,70
5,0.8,0.8,7,60,70
5,0.8,0.8,8,80,100
5,0.8,0.8,9,60,70
5,0.8,0.8,10,55,55
5,0.8,0.8,11,55,80
5,0.8,0.8,12,45,60
5,0.8,0.8,13,50,90
5,0.8,0.8,14,35,45
5,0.8,0.8,15,75,90
5,0.8,0.8,16,40,50
5,0.8,0.8,17,35,55
5,0.8,0.8,18,50,70
5,0.8,0.8,19,85,85
5,0.8,0.8,20,75,70
5,0.8,0.8,21,35,60
5,0.8,0.8,22,45,45
5,0.8,0.8,23,55,65
5,0.8,0.8,24,80,70
5,0.8,0.8,25,85,80
5,0.8,0.8,26,45,60
5,0.8,0.8,27,45,65
5,0.8,0.8,28,70,75
5,0.8,0.8,29,35,60
5,0.8,0.8,30,50,65
5,0.8,0.8,31,55,50
5,0.8,0.8,32,60,50
5,0.8,0.8,33,75,100
5,0.8,0.8,34,90,75
5,0.8,0.8,35,80,75
5,0.8,0.8,36,65,70
5,0.8,0.8,37,40,60
5,0.8,0.8,38,65,90
5,0.8,0.8,39,50,60
5,0.8,0.8,40,60,70
5,0.8,0.8,41,65,85
5,0.8,0.8,42,50,65
5,0.8,0.8,43,40,55
5,0.8,0.8,44,30,55
5,0.8,0.8,45,65,70
5,0.8,0.8,46,55,75
5,0.8,0.8,47,50,65
5,0.8,0.8,48,60,75
5,0.8,0.8,49,60,70
5,0.8,0.8,50,50,55
5,0.8,0.8,51,70,70
5,0.8,0.8,52,60,60
5,0.8,0.8,53,55,55
5,0.8,0.8,54,105,110
5,0.8,0.8,55,55,70
5,0.8,0.8,56,45,55
5,0.8,0.8,57,40,55
5,0.8,0.8,58,70,70
5,0.8,0.8,59,75,65
5,0.8,0.8,60,70,75
5,0.8,0.8,61,40,55
5,0.8,0.8,62,105,90
5,0.8,0.8,63,60,55
5,0.8,0.8,64,75,50
5,0.8,0.8,65,70,80
5,0.8,0.8,66,70,90
5,0.8,0.8,67,65,55
5,0.8,0.8,68,40,65
5,0.8,0.8,69,55,90
5,0.8,0.8,70,55,80
5,0.8,0.8,71,70,75
5,0.8,0.8,72,30,55
5,0.8,0.8,73,80,70
5,0.8,0.8,74,45,60
5,0.8,0.8,75,80,80
5,0.8,0.8,76,45,60
5,0.8,0.8,77,65,95
5,0.8,0.8,78,60,50
5,0.8,0.8,79,65,75
5,0.8,0.8,80,55,70
5,0.8,0.8,81,75,65
5,0.8,0.8,82,40,55
5,0.8,0.8,83,75,80
5,0.8,0.8,84,75,85
5,0.8,0.8,85,60,65
5,0.8,0.8,86,85,80
5,0.8,0.8,87,70,75
5,0.8,0.8,88,45,55
5,0.8,0.8,89,35,60
5,0.8,0.8,90,45,65
5,0.8,0.8,91,45,55
5,0.8,0.8,92,55,55
5,0.8,0.8,93,75,75
5,0.8,0.8,94,65,75
5,0.8,0.8,95,50,80
5,0.8,0.8,96,50,75
5,0.8,0.8,97,70,70
5,0.8,0.8,98,60,70
5,0.8,0.8,99,50,75
5,0.8,0.8,100,55,65
5,0.8,0.8,101,70,80
5,0.8,0.8,102,55,70
5,0.8,0.8,103,50,55
5,0.8,0.8,104,70,75
5,0.8,0.8,105,65,55
5,0.8,0.8,106,45,75
5,0.8,0.8,107,45,60
5,0.8,0.8,108,40,55
5,0.8,0.8,109,65,65
5,0.8,0.8,110,40,50
5,0.8,0.8,111,50,60
5,0.8,0.8,112,70,90
5,0.8,0.8,113,90,80
5,0.8,0.8,114,80,90
5,0.8,0.8,115,80,95
5,0.8,0.8,116,50,70
5,0.8,0.8,117,85,95
5,0.8,0.8,118,85,55
5,0.8,0.8,119,55,70
5,0.8,0.8,120,50,60
5,0.8,0.8,121,55,70
5,0.8,0.8,122,60,60
5,0.8,0.8,123,85,100
5,0.8,0.8,124,60,70
5,0.8,0.8,125,60,60
5,0.8,0.8,126,60,65
5,0.8,0.8,127,55,65
5,0.8,0.8,128,80,85
5,0.8,0.8,129,70,75
5,0.8,0.8,130,70,80
5,0.8,0.8,131,60,65
5,0.8,0.8,132,40,55
5,0.8,0.8,133,55,55
5,0.8,0.8,134,50,70
5,0.8,0.8,135,80,85
5,0.8,0.8,136,65,95
5,0.8,0.8,137,60,70
5,0.8,0.8,138,60,75
5,0.8,0.8,139,60,70
5,0.8,0.8,140,70,65
5,0.8,0.8,141,45,70
5,0.8,0.8,142,60,60
5,0.8,0.8,143,75,80
5,0.8,0.8,144,35,65
5,0.8,0.8,145,60,70
5,0.8,0.8,146,70,75
5,0.8,0.8,147,45,70
5,0.8,0.8,148,55,80
5,0.8,0.8,149,65,90
5,0.8,0.8,150,85,90
5,0.8,0.8,151,45,70
5,0.8,0.8,152,45,45
5,0.8,0.8,153,75,70
5,0.8,0.8,154,50,60
5,0.8,0.8,155,60,70
5,0.8,0.8,156,65,60
5,0.8,0.8,157,50,65
5,0.8,0.8,158,35,45
5,0.8,0.8,159,50,70
5,0.8,0.8,160,75,60
5,0.8,0.8,161,50,65
5,0.8,0.8,162,55,55
5,0.8,0.8,163,65,80
5,0.8,0.8,164,55,75
5,0.8,0.8,165,95,70
5,0.8,0.8,166,70,65
5,0.8,0.8,167,60,75
5,0.8,0.8,168,75,75
5,0.8,0.8,169,70,85
5,0.8,0.8,170,50,65
5,0.8,0.8,171,95,85
5,0.8,0.8,172,65,60
5,0.8,0.8,173,75,85
5,0.8,0.8,174,65,85
5,0.8,0.8,175,40,45
5,0.8,0.8,176,70,60
5,0.8,0.8,177,55,70
5,0.8,0.8,178,70,80
5,0.8,0.8,179,55,75
5,0.8,0.8,180,60,65
5,0.8,0.8,181,55,45
5,0.8,0.8,182,45,60
5,0.8,0.8,183,75,80
5,0.8,0.8,184,55,60
5,0.8,0.8,185,50,60
5,0.8,0.8,186,50,55
5,0.8,0.8,187,85,70
5,0.8,0.8,188,60,60
5,0.8,0.8,189,65,60
5,0.8,0.8,190,55,80
5,0.8,0.8,191,25,30
5,0.8,0.8,192,55,65
5,0.8,0.8,193,40,45
5,0.8,0.8,194,45,80
5,0.8,0.8,195,60,65
5,0.8,0.8,196,75,80
5,0.8,0.8,197,65,65
5,0.8,0.8,198,55,70
5,0.8,0.8,199,65,70
5,0.8,0.8,200,65,80
5,0.8,1,1,50,70
5,0.8,1,2,60,65
5,0.8,1,3,30,80
5,0.8,1,4,65,80
5,0.8,1,5,60,65
5,0.8,1,6,45,60
5,0.8,1,7,55,70
5,0.8,1,8,100,110
5,0.8,1,9,65,75
5,0.8,1,10,50,60
5,0.8,1,11,50,75
5,0.8,1,12,45,55
5,0.8,1,13,60,70
5,0.8,1,14,30,55
5,0.8,1,15,75,85
5,0.8,1,16,40,45
5,0.8,1,17,40,50
5,0.8,1,18,60,80
5,0.8,1,19,85,95
5,0.8,1,20,75,75
5,0.8,1,21,40,55
5,0.8,1,22,35,50
5,0.8,1,23,70,55
5,0.8,1,24,75,80
5,0.8,1,25,75,80
5,0.8,1,26,40,65
5,0.8,1,27,45,60
5,0.8,1,28,75,65
5,0.8,1,29,40,60
5,0.8,1,30,60,60
5,0.8,1,31,50,55
5,0.8,1,32,50,55
5,0.8,1,33,65,95
5,0.8,1,34,85,75
5,0.8,1,35,75,90
5,0.8,1,36,55,85
5,0.8,1,37,45,55
5,0.8,1,38,60,60
5,0.8,1,39,50,60
5,0.8,1,40,75,90
5,0.8,1,41,65,80
5,0.8,1,42,55,65
5,0.8,1,43,40,55
5,0.8,1,44,35,65
5,0.8,1,45,60,75
5,0.8,1,46,50,65
5,0.8,1,47,40,60
5,0.8,1,48,70,80
5,0.8,1,49,55,75
5,0.8,1,50,55,60
5,0.8,1,51,70,60
5,0.8,1,52,55,80
5,0.8,1,53,45,45
5,0.8,1,54,105,80
5,0.8,1,55,60,60
5,0.8,1,56,55,55
5,0.8,1,57,30,55
5,0.8,1,58,80,75
5,0.8,1,59,70,65
5,0.8,1,60,65,75
5,0.8,1,61,40,55
5,0.8,1,62,90,100
5,0.8,1,63,50,70
5,0.8,1,64,50,65
5,0.8,1,65,80,80
5,0.8,1,66,65,120
5,0.8,1,67,65,75
5,0.8,1,68,40,60
5,0.8,1,69,65,75
5,0.8,1,70,50,70
5,0.8,1,71,70,75
5,0.8,1,72,35,55
5,0.8,1,73,70,95
5,0.8,1,74,55,55
5,0.8,1,75,70,90
5,0.8,1,76,40,55
5,0.8,1,77,75,105
5,0.8,1,78,50,60
5,0.8,1,79,60,65
5,0.8,1,80,55,60
5,0.8,1,81,70,55
5,0.8,1,82,45,50
5,0.8,1,83,65,80
5,0.8,1,84,80,70
5,0.8,1,85,55,65
5,0.8,1,86,80,85
5,0.8,1,87,75,75
5,0.8,1,88,50,60
5,0.8,1,89,35,65
5,0.8,1,90,45,65
5,0.8,1,91,40,60
5,0.8,1,92,50,65
5,0.8,1,93,65,70
5,0.8,1,94,65,75
5,0.8,1,95,50,80
5,0.8,1,96,60,75
5,0.8,1,97,75,60
5,0.8,1,98,55,55
5,0.8,1,99,50,65
5,0.8,1,100,65,50
5,0.8,1,101,80,80
5,0.8,1,102,60,75
5,0.8,1,103,55,55
5,0.8,1,104,55,70
5,0.8,1,105,55,55
5,0.8,1,106,50,60
5,0.8,1,107,50,55
5,0.8,1,108,45,65
5,0.8,1,109,50,75
5,0.8,1,110,40,55
5,0.8,1,111,55,65
5,0.8,1,112,55,95
5,0.8,1,113,85,95
5,0.8,1,114,85,75
5,0.8,1,115,90,100
5,0.8,1,116,50,50
5,0.8,1,117,80,85
5,0.8,1,118,75,80
5,0.8,1,119,45,70
5,0.8,1,120,50,60
5,0.8,1,121,45,65
5,0.8,1,122,65,60
5,0.8,1,123,85,90
5,0.8,1,124,55,75
5,0.8,1,125,60,75
5,0.8,1,126,65,80
5,0.8,1,127,55,65
5,0.8,1,128,80,80
5,0.8,1,129,70,80
5,0.8,1,130,50,75
5,0.8,1,131,70,75
5,0.8,1,132,50,60
5,0.8,1,133,70,80
5,0.8,1,134,45,85
5,0.8,1,135,85,90
5,0.8,1,136,60,85
5,0.8,1,137,60,60
5,0.8,1,138,60,55
5,0.8,1,139,60,65
5,0.8,1,140,55,80
5,0.8,1,141,60,60
5,0.8,1,142,50,60
5,0.8,1,143,80,80
5,0.8,1,144,50,55
5,0.8,1,145,60,75
5,0.8,1,146,75,85
5,0.8,1,147,45,60
5,0.8,1,148,55,75
5,0.8,1,149,70,105
5,0.8,1,150,85,105
5,0.8,1,151,55,65
5,0.8,1,152,45,55
5,0.8,1,153,70,75
5,0.8,1,154,50,60
5,0.8,1,155,60,65
5,0.8,1,156,65,70
5,0.8,1,157,50,70
5,0.8,1,158,45,60
5,0.8,1,159,45,70
5,0.8,1,160,70,70
5,0.8,1,161,55,60
5,0.8,1,162,45,65
5,0.8,1,163,75,65
5,0.8,1,164,60,55
5,0.8,1,165,85,70
5,0.8,1,166,80,75
5,0.8,1,167,60,80
5,0.8,1,168,60,75
5,0.8,1,169,65,80
5,0.8,1,170,50,60
5,0.8,1,171,95,90
5,0.8,1,172,60,65
5,0.8,1,173,85,90
5,0.8,1,174,65,80
5,0.8,1,175,45,50
5,0.8,1,176,65,60
5,0.8,1,177,55,70
5,0.8,1,178,70,85
5,0.8,1,179,55,80
5,0.8,1,180,60,60
5,0.8,1,181,55,50
5,0.8,1,182,45,65
5,0.8,1,183,65,80
5,0.8,1,184,60,65
5,0.8,1,185,50,55
5,0.8,1,186,50,60
5,0.8,1,187,85,70
5,0.8,1,188,55,80
5,0.8,1,189,60,70
5,0.8,1,190,65,80
5,0.8,1,191,25,50
5,0.8,1,192,45,60
5,0.8,1,193,35,50
5,0.8,1,194,50,75
5,0.8,1,195,60,65
5,0.8,1,196,80,70
5,0.8,1,197,60,65
5,0.8,1,198,50,65
5,0.8,1,199,75,65
5,0.8,1,200,65,65
5,1,0,1,45,60
5,1,0,2,70,80
5,1,0,3,50,55
5,1,0,4,65,95
5,1,0,5,50,60
5,1,0,6,60,55
5,1,0,7,60,95
5,1,0,8,75,110
5,1,0,9,65,70
5,1,0,10,55,60
5,1,0,11,50,85
5,1,0,12,50,60
5,1,0,13,60,80
5,1,0,14,30,45
5,1,0,15,70,95
5,1,0,16,50,50
5,1,0,17,35,45
5,1,0,18,60,60
5,1,0,19,80,110
5,1,0,20,80,80
5,1,0,21,45,50
5,1,0,22,45,50
5,1,0,23,50,60
5,1,0,24,90,70
5,1,0,25,80,75
5,1,0,26,40,60
5,1,0,27,55,70
5,1,0,28,60,75
5,1,0,29,40,60
5,1,0,30,55,65
5,1,0,31,50,60
5,1,0,32,45,60
5,1,0,33,90,75
5,1,0,34,85,80
5,1,0,35,75,80
5,1,0,36,75,60
5,1,0,37,45,55
5,1,0,38,50,65
5,1,0,39,45,75
5,1,0,40,55,80
5,1,0,41,65,75
5,1,0,42,45,65
5,1,0,43,45,55
5,1,0,44,40,50
5,1,0,45,60,65
5,1,0,46,60,65
5,1,0,47,50,60
5,1,0,48,60,80
5,1,0,49,50,80
5,1,0,50,50,55
5,1,0,51,70,75
5,1,0,52,60,55
5,1,0,53,45,60
5,1,0,54,75,100
5,1,0,55,45,70
5,1,0,56,60,55
5,1,0,57,40,55
